rxn	y
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.CCOC(C1=CON=C1)=O.CC(C)(C)/N=C(N(C)C)/N(C)C.IC1=CC=C(CC)C=C1>>	0.006024108
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.O=C(OC)C1=NOC(C2=CC=CS2)=C1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.BrC1=CC=C(OC)C=C1>>	0.41626346
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2.C12=C(C=CC=C2)ON=C1.CN1CCCN2C1=NCCC2.BrC1=NC=CC=C1>>	0.8368184
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.CC1=CC(C(OCC)=O)=NO1.CC(C)(C)/N=C(N(C)C)/N(C)C.IC1=CC=C(C(F)(F)F)C=C1>>	0.43874484
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2.COC1=NOC(C(OCC)=O)=C1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.ClC1=CN=CC=C1>>	0.27320895
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.C12=CON=C1C=CC=C2.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.IC1=CC=C(OC)C=C1>>	0.110075146
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.O=C(OC)C1=CC=NO1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.IC1=CN=CC=C1>>	0.085461475
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2.CC1=CC=NO1.CC(C)(C)/N=C(N(C)C)/N(C)C.IC1=CC=C(OC)C=C1>>	0.42007422
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.C1(N(CC2=CC=CC=C2)CC3=CC=CC=C3)=CC=NO1.CC(C)(C)/N=C(N(C)C)/N(C)C.ClC1=CC=C(CC)C=C1>>	0.063124016
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.CC1=CC=NO1.CC(C)(C)/N=C(N(C)C)/N(C)C.ClC1=CC=C(OC)C=C1>>	0.0
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2.C1(C2=CC=CC=C2)=CC=NO1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.IC1=CN=CC=C1>>	0.28589648
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.CC1=CC(N2C=CC=C2)=NO1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.ClC1=CC=C(C(F)(F)F)C=C1>>	0.25792342
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.CCOC(C1=NOC=C1)=O.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.BrC1=CC=C(C(F)(F)F)C=C1>>	0.0029652463
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.C1(N(CC2=CC=CC=C2)CC3=CC=CC=C3)=NOC=C1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.ClC1=NC=CC=C1>>	0.16475922
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.CC1=CC=NO1.CN1CCCN2C1=NCCC2.BrC1=CC=C(OC)C=C1>>	0.35469985
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.CC1=NOC=C1.CC(C)(C)/N=C(N(C)C)/N(C)C.ClC1=CN=CC=C1>>	0.117907666
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.O=C(OC)C1=CC=NO1.CC(C)(C)/N=C(N(C)C)/N(C)C.ClC1=CN=CC=C1>>	0.0
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.CC1=CC(C)=NO1.CN1CCCN2C1=NCCC2.ClC1=CC=C(CC)C=C1>>	0.07183193
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.CC1=C(C(OCC)=O)C=NO1.CC(C)(C)/N=C(N(C)C)/N(C)C.IC1=CC=C(OC)C=C1>>	0.02613234
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2.C12=C(C=CC=C2)ON=C1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.IC1=CC=C(C(F)(F)F)C=C1>>	0.4030244
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.CC1=C(C(OCC)=O)C=NO1.CN1CCCN2C1=NCCC2.ClC1=CC=C(CC)C=C1>>	0.009547452
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.C1(C2=CC=CC=C2)=CON=C1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.BrC1=CC=C(C(F)(F)F)C=C1>>	0.13233894
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.O=C(OC)C1=NOC(C2=CC=CS2)=C1.CC(C)(C)/N=C(N(C)C)/N(C)C.ClC1=CC=C(CC)C=C1>>	0.005260819
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2.CC1=CC(N2C=CC=C2)=NO1.CN1CCCN2C1=NCCC2.IC1=CN=CC=C1>>	0.8127547
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2.FC(C=CC=C1F)=C1C2=CC=NO2.CC(C)(C)/N=C(N(C)C)/N(C)C.ClC1=CC=C(OC)C=C1>>	0.0
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.CC1=CC(C(OCC)=O)=NO1.CN1CCCN2C1=NCCC2.BrC1=CC=C(OC)C=C1>>	0.1333632
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.CCOC(C1=NOC=C1)=O.CN1CCCN2C1=NCCC2.ClC1=CC=C(C(F)(F)F)C=C1>>	0.17384511
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.C12=CON=C1C=CC=C2.CC(C)(C)/N=C(N(C)C)/N(C)C.BrC1=NC=CC=C1>>	0.15352511
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.CC1=NOC(C(OCC)=O)=C1.CC(C)(C)/N=C(N(C)C)/N(C)C.BrC1=CN=CC=C1>>	0.26513526
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.CC1=C(C(OCC)=O)C=NO1.CC(C)(C)/N=C(N(C)C)/N(C)C.BrC1=CC=C(C(F)(F)F)C=C1>>	0.09795326
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.CCOC(C1=NOC=C1)=O.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.IC1=CN=CC=C1>>	0.0
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2.CC1=NOC(C(OCC)=O)=C1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.BrC1=CC=C(C(F)(F)F)C=C1>>	0.505829
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2.FC(C=CC=C1F)=C1C2=CC=NO2.CN1CCCN2C1=NCCC2.IC1=CC=C(CC)C=C1>>	0.72139597
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.CCOC(C1=CON=C1)=O.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.ClC1=CN=CC=C1>>	0.0
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.CC1=CC(C(OCC)=O)=NO1.CC(C)(C)/N=C(N(C)C)/N(C)C.BrC1=CC=C(C(F)(F)F)C=C1>>	0.38916904
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.C12=C(C=CC=C2)ON=C1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.ClC1=CN=CC=C1>>	0.1522072
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.C12=CON=C1C=CC=C2.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.IC1=CC=C(OC)C=C1>>	0.15443715
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.CCOC(C1=NOC=C1)=O.CN1CCCN2C1=NCCC2.ClC1=CN=CC=C1>>	0.11537653
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.C1(C2=CC=CC=C2)=NOC=C1.CN1CCCN2C1=NCCC2.IC1=CC=C(C(F)(F)F)C=C1>>	0.5516379
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.COC1=NOC(C(OCC)=O)=C1.CC(C)(C)/N=C(N(C)C)/N(C)C.BrC1=CN=CC=C1>>	0.5327736
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.C1(N(CC2=CC=CC=C2)CC3=CC=CC=C3)=NOC=C1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.IC1=CC=C(OC)C=C1>>	0.5081227
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.CC1=NOC(C2=CC=CC=C2)=C1.CN1CCCN2C1=NCCC2.IC1=CC=C(CC)C=C1>>	0.53845334
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.FC(C=CC=C1F)=C1C2=CC=NO2.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.ClC1=CC=C(CC)C=C1>>	0.046566933
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.C1(C2=CC=CC=C2)=CON=C1.CN1CCCN2C1=NCCC2.ClC1=CC=C(OC)C=C1>>	0.015816607
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.CC1=CC(C)=NO1.CN1CCCN2C1=NCCC2.IC1=CC=C(CC)C=C1>>	0.7976639
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.O=C(OC)C1=NOC(C2=CC=CO2)=C1.CC(C)(C)/N=C(N(C)C)/N(C)C.IC1=CC=C(C(F)(F)F)C=C1>>	0.2699117
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.CC1=NOC=C1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.IC1=CN=CC=C1>>	0.1684842
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.FC(C=CC=C1F)=C1C2=CC=NO2.CN1CCCN2C1=NCCC2.BrC1=CC=C(CC)C=C1>>	0.5330649
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2.COC1=NOC(C(OCC)=O)=C1.CN1CCCN2C1=NCCC2.ClC1=CN=CC=C1>>	0.23797704
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2.C1(N(CC2=CC=CC=C2)CC3=CC=CC=C3)=NOC=C1.CC(C)(C)/N=C(N(C)C)/N(C)C.IC1=NC=CC=C1>>	0.62220865
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.CC1=CC=NO1.CN1CCCN2C1=NCCC2.IC1=CC=C(CC)C=C1>>	0.76225054
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.C1(N(CC2=CC=CC=C2)CC3=CC=CC=C3)=NOC=C1.CC(C)(C)/N=C(N(C)C)/N(C)C.ClC1=CC=C(OC)C=C1>>	0.41264525
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.CC1=CC(C)=NO1.CC(C)(C)/N=C(N(C)C)/N(C)C.BrC1=NC=CC=C1>>	0.4091072
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.CC1=CC=NO1.CN1CCCN2C1=NCCC2.ClC1=CC=C(OC)C=C1>>	0.0
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.C1(C2=CC=CC=C2)=NOC=C1.CC(C)(C)/N=C(N(C)C)/N(C)C.ClC1=CN=CC=C1>>	0.35857907
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.C12=CON=C1C=CC=C2.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.IC1=CN=CC=C1>>	0.062145665
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.O=C(OC)C1=CC=NO1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.ClC1=CC=C(C(F)(F)F)C=C1>>	0.034496248
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.O=C(OC)C1=NOC(C2=CC=CO2)=C1.CC(C)(C)/N=C(N(C)C)/N(C)C.IC1=CC=C(C(F)(F)F)C=C1>>	0.3485762
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2.O=C(OC)C1=NOC(C2=CC=CS2)=C1.CN1CCCN2C1=NCCC2.ClC1=CC=C(OC)C=C1>>	0.0038159967
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2.CCOC(C1=CON=C1)=O.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.IC1=NC=CC=C1>>	0.100363456
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.O=C(OC)C1=NOC(C2=CC=CS2)=C1.CN1CCCN2C1=NCCC2.ClC1=CC=C(OC)C=C1>>	0.0
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2.CC1=CC=NO1.CC(C)(C)/N=C(N(C)C)/N(C)C.BrC1=CN=CC=C1>>	0.5702972
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2.FC(C=CC=C1F)=C1C2=CC=NO2.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.ClC1=CC=C(C(F)(F)F)C=C1>>	0.13168935
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.CC1=NOC(C2=CC=CC=C2)=C1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.IC1=NC=CC=C1>>	0.82332444
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2.CC1=NOC(C(OCC)=O)=C1.CN1CCCN2C1=NCCC2.BrC1=CC=C(CC)C=C1>>	0.8659758
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2.CCOC(C1=CON=C1)=O.CN1CCCN2C1=NCCC2.BrC1=NC=CC=C1>>	0.4605682
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2.C1(N(CC2=CC=CC=C2)CC3=CC=CC=C3)=NOC=C1.CN1CCCN2C1=NCCC2.ClC1=CC=C(C(F)(F)F)C=C1>>	0.37075165
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2.CC1=CC(N2C=CC=C2)=NO1.CC(C)(C)/N=C(N(C)C)/N(C)C.IC1=CN=CC=C1>>	0.6265746
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.CC1=CC(C)=NO1.CC(C)(C)/N=C(N(C)C)/N(C)C.BrC1=CC=C(C(F)(F)F)C=C1>>	0.3341995
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.C1(N(CC2=CC=CC=C2)CC3=CC=CC=C3)=NOC=C1.CN1CCCN2C1=NCCC2.ClC1=CC=C(C(F)(F)F)C=C1>>	0.21601193
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.CC1=NOC(C2=CC=CC=C2)=C1.CN1CCCN2C1=NCCC2.ClC1=CC=C(CC)C=C1>>	0.04961974
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2.CC1=CC(C)=NO1.CC(C)(C)/N=C(N(C)C)/N(C)C.ClC1=CC=C(OC)C=C1>>	0.009626449
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2.CC1=CC(C(OCC)=O)=NO1.CN1CCCN2C1=NCCC2.ClC1=CC=C(C(F)(F)F)C=C1>>	0.42282292
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.CC1=CC(N2C=CC=C2)=NO1.CN1CCCN2C1=NCCC2.ClC1=CC=C(CC)C=C1>>	0.013422482
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.C1(C2=CC=CC=C2)=CC=NO1.CC(C)(C)/N=C(N(C)C)/N(C)C.IC1=NC=CC=C1>>	0.58610755
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.FC(C=CC=C1F)=C1C2=CC=NO2.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.IC1=NC=CC=C1>>	0.32329154
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.CC1=C(C(OCC)=O)C=NO1.CN1CCCN2C1=NCCC2.ClC1=CC=C(C(F)(F)F)C=C1>>	0.10783375
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2.C1(N(CC2=CC=CC=C2)CC3=CC=CC=C3)=NOC=C1.CC(C)(C)/N=C(N(C)C)/N(C)C.IC1=CC=C(CC)C=C1>>	0.59815824
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.CC1=CC(C(OCC)=O)=NO1.CC(C)(C)/N=C(N(C)C)/N(C)C.IC1=CN=CC=C1>>	0.7703264
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2.FC(C=CC=C1F)=C1C2=CC=NO2.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.ClC1=NC=CC=C1>>	0.27248767
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.CC1=NOC(C2=CC=CC=C2)=C1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.BrC1=CC=C(CC)C=C1>>	0.69987375
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.O=C(OC)C1=NOC(C2=CC=CS2)=C1.CN1CCCN2C1=NCCC2.BrC1=NC=CC=C1>>	0.8073687
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2.O=C(OC)C1=NOC(C2=CC=CO2)=C1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.ClC1=CC=C(CC)C=C1>>	0.0064911055
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2.C1(N(CC2=CC=CC=C2)CC3=CC=CC=C3)=NOC=C1.CC(C)(C)/N=C(N(C)C)/N(C)C.ClC1=CN=CC=C1>>	0.37522572
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2.O=C(OC)C1=NOC(C2=CC=CO2)=C1.CC(C)(C)/N=C(N(C)C)/N(C)C.ClC1=CC=C(C(F)(F)F)C=C1>>	0.12262798
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.O=C(OC)C1=NOC(C2=CC=CS2)=C1.CC(C)(C)/N=C(N(C)C)/N(C)C.IC1=CC=C(OC)C=C1>>	0.34285453
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.FC(C=CC=C1F)=C1C2=CC=NO2.CC(C)(C)/N=C(N(C)C)/N(C)C.ClC1=CC=C(OC)C=C1>>	0.0
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2.CCOC(C1=NOC=C1)=O.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.ClC1=CC=C(OC)C=C1>>	0.0
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.C1(N(CC2=CC=CC=C2)CC3=CC=CC=C3)=CC=NO1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.IC1=CC=C(C(F)(F)F)C=C1>>	0.28851366
